1,0.3683921272698945
9,1.472149166615301
13,2.3070809795784495
17,3.4511530199627938
18,3.6569319236358293
21,4.130088793748149
23,4.30474251045988
25,4.741119862797637
26,4.920542223071271
28,5.161121890067198
29,5.358772049582461
31,5.601343208653082
32,5.778188281256808
33,5.9726908731071315
36,6.308691880172665
37,6.570197123082556
38,6.709607552300104
40,6.933939825658291
41,7.007138959907371
46,7.4742213883315625
48,7.695330265705769
50,7.916673959492249
51,7.9874832702174725
53,8.148038967352766
54,8.247583421929567
55,8.32056420602334
56,8.376820752368081
59,8.694541009326548
62,8.843642363033274
69,9.234677845175105
70,9.298690436891837
72,9.376184707844237
81,9.732663377625448
82,9.720953714702267
83,9.718480180460068
85,9.801425649910646
86,9.889370379892801
89,9.81451468558277
95,9.818083974364589
96,9.829867108833644
98,9.809412012213732
100,9.741986155495743
102,9.72095729986541
103,9.70665639586196
104,9.583302998073867
107,9.493185870299333
108,9.440448325148173
109,9.387705871467238
110,9.268293043489114
111,9.185933120881947
112,9.160641082816715
116,9.088667031271546
118,9.024322537476456
120,8.855923182166014
121,8.83276022865653
128,8.249535374350847
129,8.187249007658755
130,8.060361637928912
132,8.052474212132216
135,9.604848533555241
137,7.584001052903892
138,7.525177035220571
139,7.487797212729964
140,7.452855095920432
142,7.197389809093414
143,7.125143570840583
144,6.982221909488549
146,6.752880393072649
148,6.584297351630431
151,6.261299435897859
152,6.167880582350113
153,6.074085190799229
154,5.721964377999887
155,5.548837050961373
159,4.9816557692044565
161,4.571419041677421
162,4.410845583813403
163,4.302713417504782
165,3.736267444950789
167,3.5010051476761017
168,3.399729138292008
177,0.22588987132104243
196,0.012211219660491324
197,0.18520784700531046
198,0.37314304512447727
200,1.1770996581817084
201,1.5508051175647264
203,1.8988127233513747
207,2.001096180185902
209,1.8643801960810773
210,1.4754621479619967
211,1.447958265762372
212,1.4857165046560876
213,1.5735168127035362
217,1.9792884964993274
220,2.1245295342813417
221,1.935335175857281
225,2.2127207302150733
230,1.954515589760737
235,2.1307428237517083
237,2.0174859772189446
241,2.1444676326287375
242,2.19067255206196
243,2.3982594577318306
244,2.773369039297739
246,2.459475236029226
250,2.4764795793737218
251,2.482677568685636
