1,0.3683921272698945
9,1.4721491666152982
13,2.307080979578441
17,3.451153019962768
18,3.6569319236358293
21,4.130088793748163
23,4.304742510459871
25,4.741119862797657
26,4.920542223071214
28,5.161121890067198
29,5.358772049582518
31,5.601343208653142
32,5.7781882812568055
33,5.972690873107106
36,6.3086918801726535
37,6.570197123082584
38,6.709607552300067
40,6.9339398256582365
41,7.007138959907348
46,7.474221388331529
48,7.695330265705842
50,7.916673959492223
51,7.9874832702174245
53,8.148038967352694
54,8.247583421929548
55,8.320564206023407
56,8.376820752368129
59,8.694541009326539
62,8.843642363033274
69,9.234677845175076
70,9.298690436891766
72,9.376184707844251
81,9.732663377625505
82,9.720953714702278
83,9.718480180460029
85,9.801425649910627
86,9.889370379892776
89,9.814514685582731
95,9.818083974364713
96,9.829867108833783
98,9.809412012213693
100,9.741986155495747
102,9.720957299865395
103,9.706656395861986
104,9.583302998073899
107,9.493185870299266
108,9.44044832514815
109,9.38770587146721
110,9.26829304348916
111,9.185933120882035
112,9.16064108281669
116,9.0886670312715
118,9.024322537476433
120,8.855923182166004
121,8.832760228656507
128,8.249535374350831
129,8.187249007658755
130,8.060361637928917
132,8.052474212132246
135,302.388604877335
137,7.584001052903982
138,7.525177035220656
139,7.4877972127299355
140,7.452855095920555
142,7.1973898090934
143,7.1251435708407085
144,6.982221909488618
146,6.75288039307259
148,6.584297351630348
151,6.261299435897865
152,6.16788058235009
153,6.074085190799312
154,5.72196437799987
155,5.548837050961396
159,4.981655769204542
161,4.571419041677469
162,4.410845583813415
163,4.302713417504762
165,3.7362674449507973
167,3.5010051476760933
168,3.399729138291982
177,0.22588987132105096
196,0.01221121966048988
197,0.18520784700531187
198,0.3731430451244758
200,1.1770996581816942
201,1.5508051175647264
203,1.8988127233513805
207,2.001096180185905
209,1.864380196081083
210,1.4754621479619883
211,1.447958265762369
212,1.4857165046560905
213,1.573516812703542
217,1.9792884964992932
220,2.124529534281376
221,1.935335175857278
225,2.212720730215065
230,1.9545155897607198
235,2.1307428237517025
237,2.017485977218933
241,2.1444676326287375
242,2.19067255206196
243,2.3982594577318332
244,2.773369039297745
246,2.4594752360292143
250,2.4764795793737444
