1,0.03473252100681709
9,1.575542461229762
13,2.2724854312683442
17,3.500379043535953
18,3.7038606914386234
21,4.1682492896178776
23,4.326202609182666
25,4.765674669806925
26,4.908169667148906
28,5.146940899066091
29,5.348110386024442
31,5.594165169982545
32,5.769626495022007
33,5.969374477036559
36,6.305718216056497
37,6.558131655508425
38,6.695902327668232
40,6.91489758285451
41,6.980170005895615
46,7.4674179614120115
48,7.686896208856768
50,7.903099388452511
51,7.976707901172191
53,8.13449188032229
54,8.23897091387698
55,8.310717210763976
56,8.371122781411756
59,8.692387204753672
62,8.831381487708999
69,9.235875716679796
70,9.297436207913883
72,9.384641375481312
81,9.71938740622949
82,9.736610944059553
83,9.738055976548218
85,9.829066812482335
86,9.871317690452866
89,9.831493559670712
95,9.807338939923731
96,9.807606709172621
98,9.799818084912072
100,9.759506166764233
102,9.750943475844764
103,9.725129454351809
104,9.610489510289717
107,9.512600387334917
108,9.479348168165675
109,9.415099409866926
110,9.289507437979005
111,9.212839354582325
112,9.190552552789704
116,9.10418462483197
118,9.041413183200767
120,8.880410408891503
121,8.840589388647409
128,8.24468680282445
129,8.1894875276654
130,8.088271284833656
132,8.063934217880089
135,8.662825337764989
137,7.599882666749819
138,7.5532350470209355
139,7.510510475400127
140,7.457824233565153
142,7.220441907389097
143,7.153769499206288
144,6.975194995845876
146,6.784622745792636
148,6.602857144336098
151,6.3006123180357685
152,6.201285762692074
153,6.101818425606843
154,5.7497988372685604
155,5.574698009603403
159,5.012279459427652
161,4.6127689230693925
162,4.458136525689917
163,4.368960431304834
165,3.847067240469131
167,3.6557637619928256
168,3.551422046190105
177,0.46825919130464816
196,0.2855739969744396
197,0.32905413056059063
198,0.5021923431007436
200,1.4677659657631432
201,1.859703814532864
203,1.939901427341428
207,2.037119784379086
209,1.9422152644371518
210,1.5582755655191285
211,1.535037553358142
212,1.5777989694121524
213,1.6602533147056735
217,2.072630933110789
220,2.1916909084851675
221,2.0125620854701145
225,2.286119269357145
230,2.0046901163401647
235,2.183350431636432
237,2.054130712855212
241,2.205642237776
242,2.2479572251275464
243,2.4417881334939313
244,2.8069927966337787
246,2.4996365970974272
250,2.5209931838619917
251,2.5387680621783426
252,2.4970713137775338
255,2.5210204696150065
256,2.955009120475111
260,2.6020860517287794
263,2.211030821526585
264,2.2395055384777462
265,2.2557228249784864
266,2.2293125822566093
268,2.3250718289637873
271,2.543688392121762
272,2.448870227928076
276,2.621252367473098
277,2.6770789971073228
278,2.3912786910837545
279,2.437225913151795
282,2.7618833160543437
